SalePrice,Id
144702.98,1660
374521.8,1661
343675.0,1662
346863.38,1663
424907.2,1664
288969.62,1665
303171.2,1666
309160.25,1667
332262.38,1668
292206.56,1669
326937.12,1670
250272.44,1671
382989.28,1672
285279.44,1673
250566.27,1674
157930.92,1675
191132.05,1676
212418.16,1677
405149.2,1678
326761.2,1679
290460.25,1680
216204.05,1681
281416.9,1682
168702.66,1683
178064.44,1684
161492.7,1685
163122.64,1686
164182.28,1687
184947.12,1688
185168.92,1689
196962.73,1690
179572.42,1691
252254.62,1692
166194.97,1693
172484.23,1694
165498.77,1695
265244.8,1696
168715.6,1697
338862.16,1698
331323.0,1699
222336.5,1700
277743.75,1701
247279.31,1702
253571.69,1703
290265.06,1704
209184.17,1705
383455.6,1706
179679.3,1707
183834.44,1708
289038.2,1709
229723.05,1710
276896.03,1711
242518.1,1712
265949.28,1713
193138.0,1714
185930.67,1715
175461.23,1716
170346.77,1717
117016.4,1718
192169.75,1719
240069.66,1720
165968.66,1721
109344.53,1722
148117.52,1723
210202.11,1724
219542.88,1725
188012.02,1726
157549.11,1727
172136.6,1728
140378.44,1729
148440.8,1730
116220.734,1731
113880.22,1732
111500.9,1733
112556.6,1734
127794.64,1735
107843.38,1736
336149.4,1737
230292.34,1738
269003.0,1739
209890.39,1740
205861.69,1741
141907.22,1742
162185.11,1743
249789.14,1744
191236.95,1745
197623.58,1746
198233.31,1747
238595.48,1748
141548.06,1749
141132.31,1750
229357.55,1751
102687.09,1752
144828.17,1753
202824.03,1754
151482.3,1755
105694.89,1756
114823.02,1757
128876.36,1758
152901.77,1759
161403.7,1760
141200.83,1761
158650.45,1762
142614.72,1763
107399.26,1764
161569.25,1765
168318.94,1766
233186.28,1767
136413.27,1768
151402.34,1769
136765.17,1770
104557.234,1771
101433.13,1772
117909.484,1773
111393.87,1774
134417.61,1775
115041.91,1776
110498.88,1777
125520.125,1778
113646.32,1779
193198.34,1780
117088.02,1781
87336.836,1782
137411.06,1783
101774.26,1784
106983.9,1785
190387.47,1786
148264.48,1787
60520.168,1788
90197.78,1789
90877.18,1790
187701.39,1791
164930.98,1792
129559.78,1793
155786.25,1794
133792.14,1795
118226.88,1796
126926.72,1797
113178.695,1798
112227.01,1799
110205.195,1800
126478.98,1801
118441.9,1802
149641.42,1803
130069.6,1804
130496.68,1805
134061.4,1806
120009.9,1807
124482.06,1808
110169.01,1809
139450.36,1810
80335.93,1811
104767.96,1812
124179.836,1813
80432.91,1814
66992.42,1815
94997.8,1816
89439.82,1817
128663.836,1818
134395.8,1819
47606.508,1820
125376.38,1821
138294.62,1822
57473.992,1823
112329.086,1824
121510.02,1825
91452.71,1826
98198.31,1827
116933.03,1828
149384.9,1829
134425.62,1830
157303.1,1831
78623.86,1832
129818.016,1833
117931.875,1834
146840.77,1835
119637.61,1836
94451.43,1837
128566.71,1838
105330.79,1839
173060.86,1840
125052.24,1841
89623.96,1842
122674.195,1843
125614.16,1844
134697.1,1845
118814.875,1846
141345.17,1847
46130.277,1848
98910.49,1849
116312.67,1850
143746.52,1851
116742.85,1852
118663.78,1853
166646.52,1854
151972.52,1855
212799.23,1856
138679.17,1857
128030.16,1858
117753.06,1859
151015.97,1860
117026.45,1861
277924.1,1862
276198.2,1863
276214.53,1864
345999.12,1865
324466.47,1866
250198.69,1867
267317.94,1868
222369.27,1869
235633.5,1870
253286.97,1871
162905.92,1872
225420.19,1873
137308.53,1874
178010.69,1875
192670.58,1876
207522.3,1877
200343.78,1878
110936.68,1879
137367.66,1880
244323.11,1881
237567.81,1882
182895.39,1883
180243.83,1884
236432.22,1885
270971.44,1886
210000.38,1887
294459.6,1888
158079.92,1889
112830.65,1890
143272.44,1891
102031.234,1892
116355.375,1893
110041.93,1894
133542.58,1895
115802.57,1896
111987.54,1897
113079.0,1898
131173.7,1899
143862.9,1900
143210.86,1901
130489.984,1902
166691.52,1903
129571.18,1904
175791.86,1905
164412.7,1906
190971.97,1907
115027.53,1908
136841.69,1909
129618.53,1910
187737.55,1911
279263.94,1912
139414.88,1913
77934.44,1914
274342.5,1915
64724.21,1916
250769.14,1917
134570.97,1918
139726.83,1919
171376.22,1920
351716.5,1921
300866.78,1922
191915.3,1923
226986.31,1924
207680.5,1925
354481.75,1926
125876.04,1927
151891.08,1928
107937.266,1929
114889.836,1930
135074.81,1931
131221.44,1932
148988.11,1933
174241.3,1934
163122.77,1935
174477.31,1936
169626.97,1937
153362.86,1938
228733.97,1939
159430.23,1940
167109.72,1941
164307.12,1942
181608.03,1943
277224.06,1944
335445.44,1945
149079.45,1946
272866.94,1947
158386.36,1948
220628.19,1949
180121.66,1950
255130.22,1951
209150.4,1952
173019.62,1953
193743.64,1954
139899.1,1955
285045.72,1956
158558.42,1957
313640.5,1958
143123.86,1959
109394.1,1960
111746.79,1961
85818.445,1962
98652.58,1963
109263.53,1964
135110.97,1965
133664.81,1966
274685.53,1967
344382.25,1968
336525.4,1969
350514.53,1970
401480.0,1971
367463.72,1972
250664.52,1973
310376.62,1974
391248.6,1975
292385.4,1976
356856.34,1977
303333.16,1978
310275.12,1979
183608.89,1980
316548.28,1981
221588.38,1982
200849.98,1983
166591.02,1984
235520.25,1985
247087.52,1986
172358.45,1987
167727.75,1988
178384.84,1989
193635.28,1990
200143.9,1991
208012.02,1992
155999.12,1993
224846.0,1994
183413.66,1995
244251.52,1996
279489.25,1997
294479.53,1998
279816.25,1999
275722.53,2000
270242.25,2001
248797.64,2002
260713.98,2003
290955.3,2004
209556.58,2005
192163.75,2006
243567.9,2007
205564.36,2008
175402.3,2009
182359.52,2010
123183.91,2011
163417.33,2012
161268.97,2013
176861.16,2014
178731.25,2015
178810.36,2016
192646.1,2017
113956.625,2018
134357.6,2019
115010.95,2020
108042.87,2021
164693.38,2022
132635.73,2023
257277.86,2024
341736.7,2025
157037.55,2026
136465.78,2027
150802.02,2028
136837.67,2029
261936.66,2030
241480.16,2031
233423.42,2032
253640.78,2033
145889.8,2034
217955.44,2035
192288.69,2036
199427.19,2037
304361.12,2038
198007.55,2039
313587.94,2040
234118.38,2041
182753.78,2042
141340.44,2043
185015.84,2044
186847.17,2045
119310.07,2046
146063.92,2047
129997.22,2048
107978.15,2049
163714.3,2050
110910.77,2051
118026.85,2052
130827.23,2053
94242.36,2054
150584.3,2055
144283.38,2056
114210.96,2057
205112.95,2058
118818.59,2059
167153.08,2060
171449.47,2061
124834.38,2062
104726.375,2063
136906.11,2064
108235.69,2065
153450.69,2066
116140.85,2067
138596.72,2068
95785.16,2069
112307.53,2070
100898.73,2071
151949.98,2072
122255.04,2073
171022.3,2074
138275.83,2075
126384.13,2076
128304.77,2077
106421.53,2078
127451.164,2079
118330.914,2080
126178.23,2081
117211.375,2082
139738.25,2083
91534.81,2084
109662.75,2085
151595.94,2086
125984.34,2087
108058.695,2088
77247.92,2089
135386.42,2090
65132.5,2091
125280.59,2092
121075.62,2093
137320.45,2094
107172.84,2095
83601.03,2096
96057.32,2097
140727.5,2098
61303.44,2099
78622.08,2100
101215.54,2101
133380.27,2102
95623.4,2103
115183.6,2104
114464.51,2105
55835.805,2106
192110.36,2107
114898.33,2108
108088.67,2109
122615.41,2110
148099.28,2111
120430.055,2112
131351.34,2113
121503.54,2114
163468.98,2115
110908.664,2116
130313.55,2117
117970.93,2118
108329.48,2119
112958.336,2120
99644.76,2121
92839.87,2122
103898.96,2123
165995.03,2124
116257.03,2125
152534.88,2126
130793.26,2127
122641.89,2128
88647.24,2129
132808.52,2130
161295.44,2131
94870.375,2132
117459.51,2133
122266.86,2134
92449.83,2135
55580.56,2136
106086.6,2137
121279.16,2138
139010.05,2139
139276.34,2140
137217.22,2141
112877.6,2142
122986.84,2143
90838.65,2144
135491.53,2145
156450.03,2146
144525.28,2147
140309.55,2148
131076.08,2149
210008.22,2150
117318.24,2151
157874.61,2152
172141.56,2153
98330.57,2154
147865.16,2155
296579.03,2156
233615.94,2157
211943.56,2158
198060.77,2159
165136.6,2160
252282.27,2161
410001.94,2162
357697.16,2163
262587.8,2164
191309.55,2165
147482.84,2166
207629.06,2167
177426.33,2168
186090.03,2169
199509.39,2170
134411.94,2171
125960.164,2172
173757.55,2173
215167.84,2174
300740.38,2175
295410.38,2176
230684.34,2177
204371.4,2178
138675.9,2179
235918.56,2180
181353.22,2181
207349.28,2182
186177.97,2183
128261.15,2184
113926.38,2185
155184.28,2186
139181.33,2187
161217.0,2188
236757.25,2189
72777.86,2190
72848.22,2191
96093.164,2192
104488.55,2193
93924.33,2194
105524.66,2195
98644.68,2196
113625.516,2197
153434.55,2198
163666.16,2199
124963.59,2200
109563.64,2201
176935.36,2202
106962.82,2203
146192.92,2204
98102.94,2205
114184.23,2206
197333.98,2207
248591.12,2208
176198.56,2209
114190.44,2210
120667.945,2211
124152.29,2212
101515.88,2213
131824.89,2214
103736.836,2215
140043.0,2216
64404.176,2217
89400.805,2218
91547.17,2219
81755.08,2220
281923.88,2221
227085.3,2222
274822.62,2223
216365.36,2224
135418.61,2225
160501.03,2226
202801.45,2227
265038.38,2228
239097.55,2229
129494.95,2230
189319.84,2231
163919.56,2232
172589.66,2233
232715.81,2234
184954.98,2235
257278.62,2236
319584.75,2237
221454.94,2238
112487.3,2239
166678.9,2240
133244.97,2241
125161.414,2242
119314.984,2243
107216.71,2244
101350.45,2245
118653.63,2246
123776.94,2247
106009.82,2248
125112.086,2249
130620.08,2250
103605.234,2251
182239.5,2252
138907.81,2253
147681.89,2254
185180.45,2255
170827.11,2256
196807.94,2257
151833.23,2258
158601.03,2259
142674.42,2260
167056.56,2261
197510.92,2262
336070.22,2263
448952.12,2264
141848.56,2265
259808.78,2266
328545.8,2267
370829.22,2268
142899.0,2269
179460.05,2270
216793.56,2271
224434.4,2272
157220.9,2273
190758.39,2274
176739.48,2275
156802.9,2276
180859.0,2277
154925.22,2278
119501.24,2279
113565.87,2280
156781.36,2281
166752.75,2282
105205.86,2283
111678.88,2284
132194.03,2285
122276.42,2286
320804.1,2287
255733.53,2288
338386.25,2289
382640.03,2290
283705.75,2291
408530.94,2292
394119.66,2293
328992.38,2294
448067.2,2295
250846.12,2296
316900.62,2297
287493.16,2298
327404.5,2299
315772.97,2300
287462.94,2301
250238.05,2302
213909.7,2303
226738.72,2304
192408.08,2305
199794.64,2306
190299.62,2307
207067.7,2308
264249.62,2309
200322.67,2310
212140.38,2311
155173.17,2312
157210.66,2313
151612.9,2314
155030.75,2315
175420.9,2316
172088.53,2317
164341.5,2318
166983.39,2319
171837.9,2320
255139.58,2321
178310.77,2322
173689.0,2323
179319.39,2324
186132.66,2325
166577.6,2326
191834.62,2327
207602.69,2328
180779.6,2329
165750.97,2330
351620.72,2331
367045.66,2332
316937.97,2333
231379.2,2334
269575.2,2335
312742.78,2336
181875.58,2337
277547.28,2338
204155.06,2339
395204.53,2340
202009.33,2341
236243.11,2342
232347.2,2343
201909.44,2344
223174.36,2345
190567.72,2346
181480.22,2347
219461.8,2348
154365.6,2349
288578.0,2350
232129.75,2351
229217.69,2352
249409.28,2353
126371.93,2354
129992.086,2355
152956.72,2356
188367.55,2357
172979.14,2358
131614.86,2359
102566.71,2360
137130.38,2361
279134.47,2362
131352.72,2363
165386.81,2364
221560.64,2365
175316.28,2366
202032.9,2367
187907.75,2368
188060.12,2369
153890.92,2370
136457.94,2371
169377.22,2372
297776.12,2373
346546.34,2374
223915.0,2375
279695.62,2376
308620.72,2377
131966.88,2378
205219.9,2379
140921.97,2380
168205.1,2381
206380.61,2382
186601.34,2383
247047.92,2384
158691.8,2385
139779.08,2386
119079.92,2387
80159.34,2388
127706.51,2389
127315.72,2390
140221.4,2391
102434.14,2392
156152.08,2393
120690.555,2394
212870.19,2395
138599.97,2396
206884.69,2397
130010.74,2398
44254.195,2399
69530.84,2400
122659.48,2401
133633.86,2402
128386.805,2403
135226.8,2404
140613.3,2405
135416.14,2406
119640.76,2407
133121.92,2408
120091.125,2409
177122.45,2410
111001.07,2411
137253.06,2412
113030.766,2413
127226.42,2414
105858.21,2415
120855.414,2416
110903.375,2417
128561.484,2418
102852.69,2419
112375.51,2420
121834.305,2421
96962.95,2422
100400.2,2423
152617.48,2424
276868.38,2425
132007.03,2426
111965.17,2427
169654.73,2428
91763.664,2429
130516.76,2430
105141.71,2431
127965.79,2432
111880.51,2433
121473.664,2434
130594.27,2435
107078.42,2436
104724.75,2437
104991.94,2438
93677.39,2439
113823.61,2440
121239.945,2441
95486.18,2442
126424.33,2443
131467.42,2444
84052.03,2445
122414.55,2446
178979.69,2447
137592.22,2448
108005.24,2449
136439.64,2450
143259.61,2451
196806.86,2452
99019.95,2453
110895.13,2454
150147.0,2455
137884.69,2456
102541.766,2457
120522.125,2458
90258.47,2459
137127.33,2460
120861.55,2461
119676.21,2462
102720.92,2463
170593.3,2464
125818.0,2465
99941.54,2466
159015.05,2467
79858.01,2468
75264.08,2469
188999.11,2470
214526.78,2471
168817.05,2472
100875.24,2473
80641.32,2474
239586.4,2475
120794.21,2476
127396.336,2477
145043.2,2478
100325.33,2479
120337.86,2480
127821.44,2481
131716.97,2482
116270.64,2483
111943.83,2484
119539.33,2485
162352.11,2486
189038.88,2487
183944.78,2488
146213.36,2489
159259.11,2490
92133.41,2491
165005.84,2492
134910.31,2493
137896.64,2494
99749.25,2495
217976.05,2496
147541.4,2497
92906.79,2498
90475.26,2499
97753.625,2500
130799.3,2501
141676.9,2502
90737.87,2503
172766.5,2504
229207.47,2505
254993.34,2506
276041.12,2507
254805.05,2508
203035.78,2509
216153.77,2510
175606.38,2511
192630.94,2512
231238.88,2513
270939.97,2514
135714.55,2515
158114.62,2516
137861.64,2517
128037.04,2518
200079.89,2519
206430.19,2520
176967.34,2521
225950.36,2522
119368.164,2523
131248.69,2524
144101.22,2525
120694.945,2526
95878.984,2527
118941.09,2528
132386.19,2529
125212.9,2530
256259.83,2531
230081.05,2532
186401.12,2533
220742.47,2534
290211.75,2535
257612.88,2536
220445.95,2537
175169.02,2538
194664.45,2539
166322.42,2540
171663.31,2541
144804.77,2542
125006.74,2543
118480.28,2544
125349.18,2545
125884.46,2546
149006.66,2547
127941.586,2548
143201.89,2549
395581.2,2550
143086.42,2551
134551.17,2552
71295.03,2553
99698.586,2554
118629.195,2555
90446.914,2556
109026.31,2557
152617.94,2558
106521.08,2559
140754.14,2560
140400.81,2561
133404.22,2562
139251.05,2563
191092.39,2564
136703.06,2565
133551.47,2566
105885.34,2567
185715.89,2568
186731.61,2569
112641.52,2570
153241.53,2571
149547.38,2572
217743.31,2573
230130.97,2574
132580.73,2575
107939.39,2576
118593.625,2577
88336.88,2578
69424.28,2579
81895.35,2580
125639.93,2581
128661.14,2582
254814.4,2583
157921.1,2584
179640.7,2585
234172.48,2586
205869.83,2587
131668.77,2588
155740.1,2589
194468.34,2590
205071.47,2591
181594.45,2592
225062.9,2593
165773.95,2594
163445.58,2595
314425.16,2596
190750.2,2597
266895.8,2598
329977.0,2599
167658.4,2600
141546.55,2601
87859.99,2602
98150.4,2603
81202.52,2604
92331.08,2605
137686.05,2606
195514.25,2607
202590.12,2608
158906.88,2609
84099.234,2610
110536.95,2611
145810.39,2612
122660.3,2613
118949.27,2614
142276.11,2615
134241.58,2616
168189.42,2617
179592.14,2618
198495.22,2619
180800.9,2620
153917.42,2621
172981.84,2622
203271.72,2623
307545.12,2624
219176.31,2625
165922.56,2626
143483.61,2627
390941.3,2628
379906.22,2629
302697.2,2630
407928.7,2631
336759.47,2632
271511.44,2633
372546.94,2634
154435.17,2635
193060.8,2636
167982.39,2637
258918.08,2638
193999.47,2639
150100.6,2640
93899.86,2641
173840.94,2642
111243.15,2643
116434.555,2644
98802.86,2645
92021.45,2646
105169.75,2647
127442.336,2648
132874.55,2649
120566.29,2650
133018.77,2651
359729.16,2652
240404.55,2653
224443.2,2654
373227.7,2655
286637.8,2656
309327.34,2657
253980.88,2658
276373.97,2659
319953.38,2660
322730.44,2661
331113.12,2662
289216.5,2663
239523.62,2664
328856.72,2665
255953.86,2666
151965.81,2667
176056.53,2668
157526.6,2669
259749.4,2670
180547.55,2671
190131.55,2672
198433.16,2673
215078.77,2674
147774.17,2675
175506.1,2676
184108.06,2677
229350.19,2678
276739.5,2679
276798.0,2680
378915.03,2681
301809.28,2682
424791.56,2683
312394.53,2684
314006.75,2685
229185.3,2686
309127.16,2687
195073.58,2688
187034.33,2689
358299.44,2690
169473.48,2691
125470.91,2692
180648.78,2693
124723.445,2694
177974.67,2695
169801.66,2696
181710.14,2697
200920.08,2698
154988.92,2699
131929.16,2700
135926.72,2701
97275.945,2702
141164.67,2703
142290.72,2704
109676.64,2705
107749.32,2706
110917.234,2707
102152.77,2708
93899.8,2709
118247.72,2710
294828.47,2711
322679.5,2712
166858.62,2713
133063.55,2714
138808.1,2715
133168.28,2716
178522.61,2717
213805.03,2718
141587.72,2719
179655.14,2720
126883.68,2721
167916.86,2722
162878.75,2723
117087.14,2724
115366.38,2725
128852.25,2726
164741.53,2727
157226.6,2728
147232.78,2729
129335.055,2730
130573.64,2731
118415.76,2732
162423.55,2733
128870.8,2734
126848.71,2735
145280.56,2736
106277.08,2737
109136.2,2738
150163.19,2739
119197.29,2740
131008.375,2741
149756.88,2742
139651.83,2743
153974.16,2744
145039.22,2745
107477.76,2746
143194.0,2747
116252.6,2748
119929.65,2749
127953.516,2750
127282.99,2751
255838.94,2752
153940.19,2753
218682.78,2754
141865.42,2755
98713.26,2756
66095.555,2757
72209.45,2758
140021.28,2759
114972.22,2760
133672.62,2761
136029.22,2762
218151.27,2763
145571.92,2764
300094.66,2765
124538.266,2766
71193.414,2767
101192.266,2768
117951.0,2769
140802.67,2770
94380.78,2771
108210.01,2772
136716.08,2773
120396.375,2774
130824.3,2775
135590.67,2776
125164.84,2777
132638.14,2778
91653.15,2779
89423.65,2780
94588.76,2781
97533.37,2782
89143.89,2783
108714.484,2784
127992.305,2785
65539.02,2786
123351.836,2787
69393.46,2788
170427.05,2789
96467.94,2790
82456.805,2791
61187.168,2792
164947.27,2793
82968.58,2794
108999.03,2795
76859.73,2796
191325.52,2797
120187.26,2798
124936.67,2799
68500.07,2800
95548.89,2801
125329.38,2802
134720.4,2803
125372.24,2804
103934.7,2805
76226.57,2806
150771.58,2807
135753.38,2808
112896.23,2809
124210.42,2810
165296.95,2811
149616.62,2812
138841.88,2813
143804.19,2814
92582.82,2815
219969.75,2816
151221.48,2817
121783.74,2818
161274.1,2819
120551.52,2820
117530.67,2821
186520.12,2822
268446.16,2823
136392.56,2824
160743.47,2825
124969.01,2826
140495.52,2827
217142.3,2828
188193.95,2829
222350.67,2830
169767.9,2831
225412.33,2832
266752.16,2833
198911.11,2834
196648.2,2835
175391.52,2836
159821.17,2837
127146.15,2838
162165.47,2839
189166.23,2840
191555.64,2841
238396.0,2842
149929.27,2843
150978.19,2844
116217.43,2845
187642.55,2846
206569.94,2847
225396.58,2848
189074.44,2849
299683.53,2850
206285.55,2851
241294.9,2852
242875.28,2853
125751.836,2854
202111.0,2855
190197.28,2856
171778.27,2857
201167.58,2858
114448.68,2859
138789.16,2860
124228.195,2861
193729.25,2862
139823.08,2863
238858.9,2864
134971.88,2865
146040.98,2866
86225.52,2867
91577.25,2868
114459.22,2869
124753.11,2870
112726.625,2871
54831.035,2872
104032.36,2873
123960.055,2874
116889.13,2875
172813.56,2876
120091.555,2877
160571.78,2878
130476.48,2879
106391.664,2880
132513.14,2881
156458.45,2882
163356.83,2883
210766.5,2884
164857.17,2885
202788.88,2886
104425.69,2887
113210.09,2888
63970.42,2889
76558.74,2890
119567.62,2891
74465.164,2892
79804.58,2893
61687.06,2894
282832.4,2895
251929.67,2896
180821.39,2897
136735.28,2898
183401.22,2899
138267.19,2900
206014.58,2901
178263.92,2902
331210.62,2903
334576.6,2904
81114.65,2905
208393.45,2906
112236.82,2907
131692.33,2908
122587.29,2909
87521.24,2910
87010.26,2911
144318.97,2912
86351.85,2913
79195.125,2914
87064.4,2915
90725.945,2916
177198.19,2917
109605.34,2918
236551.78,2919
